order_id,order_date,order_priority,order_quantity,sales ,unit_price,ship_mode,shipping_cost,province,customer_segment,product_category,product_sub_category,product_container,ship_date
24450,07/09/2019,Critical,37,474.38,12.82,Regular Air,5.3,British Columbia,Consumer,Office Supplies,Appliances,Small Box,07/11/2019
44486,07/09/2019,Critical,36,211.97,5.89,Regular Air,5.3,Alberta,Small Business,Office Supplies,Paper,Small Box,07/12/2019
52706,07/09/2019,Low,34,1114.58,32.78,Express Air,1.6,Alberta,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,7/16/2019
25569,07/09/2019,High,27,332.99,12.33,Regular Air,6.9,Ontario,Small Business,Office Supplies,Paper,Small Box,07/11/2019
2209,07/09/2019,High,27,10078.04,373.26,Delivery Truck,63.1,Ontario,Consumer,Furniture,Chairs & Chairmats,Jumbo Drum,07/11/2019
2209,07/09/2019,High,13,1354.08,104.16,Regular Air,3.2,Ontario,Consumer,Technology,Telephones and Communication,Small Box,07/10/2019
58368,07/09/2019,High,5,348.21,69.64,Express Air,7.4,Prince Edward Island,Corporate,Office Supplies,Storage & Organization,Small Box,07/09/2019
24450,07/09/2019,Critical,4,33.01,8.25,Regular Air,6.2,British Columbia,Consumer,Office Supplies,Paper,Small Box,07/11/2019
58368,07/09/2019,High,4,15.23,3.81,Regular Air,5.7,Prince Edward Island,Corporate,Furniture,Office Furnishings,Small Box,07/11/2019
28165,07/09/2019,Not Specified,2,26.71,13.36,Regular Air,3.2,Northwest Territories,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,07/11/2019
2209,07/09/2019,High,1,6.08,6.08,Regular Air,0.9,Ontario,Consumer,Office Supplies,Paper,Wrap Bag,07/10/2019
39589,08/01/2016,Critical,42,617.84,14.71,Regular Air,1.6,Ontario,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,08/02/2016
54567,08/01/2016,Medium,31,210.51,6.79,Regular Air,5.8,Northwest Territories,Small Business,Furniture,Office Furnishings,Small Box,08/03/2016
45539,08/01/2016,Not Specified,27,93.44,3.46,Regular Air,0.9,British Columbia,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,08/03/2016
24294,08/01/2016,Not Specified,24,5206.32,216.93,Delivery Truck,16.7,Northwest Territories,Home Office,Technology,Office Machines,Jumbo Drum,08/02/2016
39589,08/01/2016,Critical,20,101.74,5.09,Regular Air,0.5,Ontario,Home Office,Office Supplies,Labels,Small Box,08/01/2016
45539,08/01/2016,Not Specified,15,288.04,19.20,Express Air,2.1,British Columbia,Corporate,Technology,Computer Peripherals,Small Pack,08/03/2016
55298,08/01/2016,Critical,1,394.47,394.47,Delivery Truck,69.3,Northwest Territories,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,08/02/2016
47270,08/01/2017,Critical,40,409.44,10.24,Express Air,4.7,Saskachewan,Home Office,Office Supplies,Paper,Wrap Bag,08/04/2017
34980,08/01/2017,Not Specified,25,907.56,36.30,Express Air,5.9,British Columbia,Corporate,Office Supplies,Storage & Organization,Small Box,08/03/2017
47270,08/01/2017,Critical,19,3808.79,200.46,Regular Air,3.2,Saskachewan,Home Office,Technology,Telephones and Communication,Small Box,08/03/2017
34980,08/01/2017,Not Specified,12,601.50,50.13,Regular Air,5.5,British Columbia,Corporate,Office Supplies,Appliances,Medium Box,08/03/2017
47270,08/01/2017,Critical,9,65.27,7.25,Regular Air,7.3,Saskachewan,Home Office,Office Supplies,Paper,Small Box,08/03/2017
34980,08/01/2017,Not Specified,7,150.62,21.52,Regular Air,4,British Columbia,Corporate,Furniture,Office Furnishings,Small Pack,08/03/2017
5799,08/01/2018,Critical,34,10300.74,302.96,Delivery Truck,45.5,Nova Scotia,Small Business,Office Supplies,Appliances,Jumbo Drum,08/03/2018
20448,08/01/2018,Critical,23,112.16,4.88,Express Air,2.7,British Columbia,Corporate,Office Supplies,Envelopes,Small Box,08/02/2018
17345,08/01/2018,Critical,23,209.30,9.10,Regular Air,6.2,Saskachewan,Small Business,Office Supplies,Paper,Wrap Bag,08/03/2018
16356,08/01/2018,Critical,6,169.00,28.17,Express Air,4.8,Yukon,Corporate,Office Supplies,Appliances,Small Box,08/02/2018
31302,08/01/2019,High,41,4974.04,121.32,Regular Air,2.1,New Brunswick,Small Business,Technology,Computer Peripherals,Small Pack,08/03/2019
13988,08/01/2019,Not Specified,39,670.85,17.20,Regular Air,8.2,Saskachewan,Home Office,Office Supplies,Storage & Organization,Small Box,08/02/2019
13988,08/01/2019,Not Specified,34,192.89,5.67,Regular Air,5.7,Saskachewan,Home Office,Furniture,Office Furnishings,Small Box,08/02/2019
47399,08/01/2019,Low,26,155.96,6.00,Regular Air,3.2,Manitoba,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,08/01/2019
13988,08/01/2019,Not Specified,18,252.85,14.05,Express Air,5.3,Saskachewan,Home Office,Office Supplies,Appliances,Small Box,08/02/2019
11431,08/01/2019,High,8,1362.39,170.30,Regular Air,9.6,Manitoba,Small Business,Technology,Telephones and Communication,Small Box,08/02/2019
2247,08/01/2019,Not Specified,6,22614.14,3769.02,Delivery Truck,9.3,Alberta,Small Business,Technology,Office Machines,Jumbo Box,08/03/2019
11431,08/01/2019,High,5,42.46,8.49,Regular Air,3.1,Manitoba,Small Business,Office Supplies,Paper,Wrap Bag,08/03/2019
46018,08/10/2016,Medium,31,2993.23,96.56,Delivery Truck,15,Saskachewan,Home Office,Technology,Office Machines,Jumbo Drum,08/11/2016
20389,08/10/2016,High,31,8001.22,258.10,Delivery Truck,44.8,British Columbia,Corporate,Furniture,Bookcases,Jumbo Box,08/12/2016
20389,08/10/2016,High,30,215.44,7.18,Express Air,8,British Columbia,Corporate,Office Supplies,Paper,Small Box,08/12/2016
20389,08/10/2016,High,24,289.32,12.06,Regular Air,8.5,British Columbia,Corporate,Furniture,Office Furnishings,Small Pack,08/12/2016
20709,08/10/2016,High,5,26.86,5.37,Regular Air,0.5,Ontario,Consumer,Office Supplies,Labels,Small Box,08/12/2016
20709,08/10/2016,High,4,17.76,4.44,Regular Air,1.1,Ontario,Consumer,Office Supplies,Labels,Small Box,08/10/2016
56163,08/10/2016,Not Specified,3,128.29,42.76,Regular Air,5.4,Alberta,Home Office,Office Supplies,Paper,Wrap Bag,08/12/2016
31650,08/10/2017,Not Specified,19,1610.32,84.75,Regular Air,4.3,Quebec,Consumer,Technology,Computer Peripherals,Small Box,08/11/2017
13861,08/10/2017,High,7,39.91,5.70,Regular Air,0.8,Ontario,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,08/10/2017
17958,08/10/2018,Low,33,1127.50,34.17,Regular Air,7.6,Quebec,Home Office,Furniture,Office Furnishings,Small Box,8/14/2018
6304,08/10/2018,High,30,213.05,7.10,Regular Air,7.1,Alberta,Corporate,Office Supplies,Paper,Small Box,08/12/2018
54051,08/10/2018,Medium,28,135.84,4.85,Express Air,1.1,Alberta,Corporate,Office Supplies,Labels,Small Box,08/11/2018
54051,08/10/2018,Medium,23,3532.42,153.58,Delivery Truck,38.6,Alberta,Corporate,Furniture,Bookcases,Jumbo Box,08/12/2018
31620,08/10/2018,Critical,20,1185.95,59.30,Regular Air,2.7,Saskachewan,Home Office,Technology,Telephones and Communication,Small Box,08/12/2018
6754,08/10/2018,High,13,2555.84,196.60,Regular Air,5.6,Ontario,Corporate,Technology,Telephones and Communication,Small Box,08/12/2018
8293,08/10/2019,Low,50,1602.60,32.05,Regular Air,1.2,Quebec,Small Business,Technology,Telephones and Communication,Small Box,8/15/2019
35299,08/10/2019,Not Specified,41,4664.13,113.76,Regular Air,21.4,Saskachewan,Corporate,Technology,Computer Peripherals,Small Box,08/12/2019
38656,08/10/2019,Low,41,173.89,4.24,Regular Air,5.7,Ontario,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,8/17/2019
8801,08/10/2019,Low,32,2774.60,86.71,Express Air,51.6,British Columbia,Consumer,Furniture,Office Furnishings,Medium Box,8/15/2019
23748,08/10/2019,High,26,6594.97,253.65,Delivery Truck,30.7,Ontario,Small Business,Office Supplies,Storage & Organization,Jumbo Drum,08/12/2019
8801,08/10/2019,Low,25,2706.45,108.26,Express Air,3.2,British Columbia,Consumer,Technology,Telephones and Communication,Small Box,08/12/2019
8293,08/10/2019,Low,22,80.28,3.65,Regular Air,2.1,Saskachewan,Small Business,Office Supplies,"Scissors, Rulers and Trimmers",Wrap Bag,8/14/2019
38656,08/10/2019,Low,13,68.97,5.31,Regular Air,0.5,British Columbia,Consumer,Office Supplies,Labels,Small Box,08/10/2019
54630,08/10/2019,Low,11,78.35,7.12,Regular Air,6.7,Yukon,Home Office,Office Supplies,Paper,Small Box,8/14/2019
28738,08/10/2019,Medium,10,1647.62,164.76,Regular Air,21.4,New Brunswick,Small Business,Office Supplies,Storage & Organization,Small Box,08/11/2019
38656,08/10/2019,Low,3,600.73,200.24,Delivery Truck,28,Ontario,Consumer,Furniture,Chairs & Chairmats,Jumbo Drum,8/15/2019
28738,08/10/2019,Medium,2,25.19,12.60,Regular Air,6.6,New Brunswick,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,08/12/2019
55330,08/11/2016,Medium,49,678.28,13.84,Regular Air,5.5,British Columbia,Corporate,Furniture,Office Furnishings,Small Box,08/11/2016
5894,08/11/2016,High,7,411.23,58.75,Regular Air,1.6,Nunavut,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,08/12/2016
45573,08/11/2016,High,5,671.57,134.31,Delivery Truck,32.1,British Columbia,Small Business,Furniture,Chairs & Chairmats,Jumbo Drum,8/13/2016
5894,08/11/2016,High,3,255.76,85.25,Regular Air,4.8,Nunavut,Corporate,Office Supplies,Appliances,Small Box,8/14/2016
18723,08/11/2016,Medium,1,55.74,55.74,Regular Air,2.7,Ontario,Consumer,Technology,Telephones and Communication,Small Pack,8/13/2016
59074,08/11/2017,Low,37,630.90,17.05,Regular Air,9.6,British Columbia,Corporate,Furniture,Office Furnishings,Small Pack,8/13/2017
22117,08/11/2017,Critical,16,622.23,38.89,Express Air,8,Saskachewan,Home Office,Office Supplies,Paper,Small Box,08/12/2017
42563,08/11/2017,Medium,7,47.35,6.76,Express Air,5.8,British Columbia,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,08/11/2017
22117,08/11/2017,Critical,5,20.51,4.10,Regular Air,4.2,Saskachewan,Home Office,Office Supplies,Pens & Art Supplies,Wrap Bag,8/14/2017
27553,08/11/2018,Medium,48,19511.95,406.50,Delivery Truck,105.9,Northwest Territories,Corporate,Office Supplies,Storage & Organization,Jumbo Drum,8/13/2018
6465,08/11/2018,Low,36,256.95,7.14,Express Air,2.1,Nova Scotia,Small Business,Office Supplies,Paper,Wrap Bag,8/18/2018
27553,08/11/2018,Medium,16,2815.28,175.96,Regular Air,15,Northwest Territories,Corporate,Technology,Telephones and Communication,Medium Box,8/13/2018
47846,08/11/2019,High,50,5899.79,118.00,Regular Air,15,Prince Edward Island,Corporate,Furniture,Office Furnishings,Medium Box,08/12/2019
47846,08/11/2019,High,37,258.02,6.97,Regular Air,7.4,Prince Edward Island,Corporate,Office Supplies,Paper,Small Box,08/12/2019
47846,08/11/2019,High,25,2861.37,114.45,Regular Air,15,Prince Edward Island,Corporate,Furniture,Office Furnishings,Medium Box,8/13/2019
29376,08/11/2019,Critical,20,3049.83,152.49,Regular Air,7.6,New Brunswick,Consumer,Office Supplies,Storage & Organization,Small Box,8/13/2019
47846,08/11/2019,High,5,71.08,14.22,Regular Air,14,Prince Edward Island,Corporate,Furniture,Office Furnishings,Large Box,8/13/2019
52867,08/12/2016,High,15,2051.84,136.79,Delivery Truck,55.6,Saskachewan,Consumer,Furniture,Tables,Jumbo Box,8/13/2016
18049,08/12/2016,Medium,10,70.11,7.01,Regular Air,5.8,Saskachewan,Corporate,Office Supplies,Paper,Small Box,8/14/2016
35878,08/12/2017,Medium,45,172.99,3.84,Regular Air,2.4,Ontario,Corporate,Office Supplies,Paper,Wrap Bag,8/14/2017
19687,08/12/2017,Medium,33,51.35,1.56,Regular Air,0.7,Ontario,Consumer,Office Supplies,Rubber Bands,Wrap Bag,8/13/2017
33537,08/12/2017,Medium,26,48.56,1.87,Regular Air,0.7,Manitoba,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,8/14/2017
19687,08/12/2017,Medium,23,887.69,38.60,Regular Air,5.3,Ontario,Consumer,Technology,Telephones and Communication,Small Box,8/14/2017
35878,08/12/2017,Medium,11,519.44,47.22,Regular Air,18.7,Ontario,Corporate,Office Supplies,Paper,Small Box,8/13/2017
33537,08/12/2017,Medium,9,174.74,19.42,Regular Air,3.5,Manitoba,Corporate,Technology,Telephones and Communication,Small Pack,8/13/2017
5061,08/12/2017,Critical,4,13.70,3.43,Regular Air,0.7,Nova Scotia,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,8/14/2017
9763,08/12/2018,Medium,44,188.60,4.29,Regular Air,0.5,Northwest Territories,Corporate,Office Supplies,Labels,Small Box,8/15/2018
49220,08/12/2018,Critical,13,438.67,33.74,Regular Air,3.7,Manitoba,Corporate,Office Supplies,Appliances,Small Box,8/13/2018
31846,08/12/2018,Critical,7,279.45,39.92,Delivery Truck,20.5,Quebec,Home Office,Furniture,Chairs & Chairmats,Jumbo Drum,8/14/2018
29347,08/12/2019,Medium,50,2183.22,43.66,Regular Air,21.4,Manitoba,Corporate,Office Supplies,Paper,Small Box,8/14/2019
13284,08/12/2019,High,49,1778.95,36.31,Regular Air,3.2,Nova Scotia,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,8/13/2019
39490,08/12/2019,Low,38,487.95,12.84,Regular Air,6.2,Yukon,Small Business,Office Supplies,Pens & Art Supplies,Small Pack,08/12/2019
58883,08/12/2019,Low,36,172.87,4.80,Regular Air,1.1,Saskachewan,Corporate,Office Supplies,Labels,Small Box,8/17/2019
19905,08/12/2019,Critical,25,14660.44,586.42,Delivery Truck,69.1,Nova Scotia,Home Office,Furniture,Tables,Jumbo Box,8/14/2019
13284,08/12/2019,High,22,9696.81,440.76,Regular Air,21.4,Nova Scotia,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,8/13/2019
27078,08/12/2019,Not Specified,22,163.11,7.41,Regular Air,6.3,New Brunswick,Corporate,Office Supplies,Paper,Small Box,8/13/2019
19905,08/12/2019,Critical,20,88.78,4.44,Regular Air,0.5,Nova Scotia,Home Office,Office Supplies,Labels,Small Box,8/14/2019
39490,08/12/2019,Low,17,3043.76,179.04,Delivery Truck,64.2,Yukon,Small Business,Furniture,Tables,Jumbo Drum,8/16/2019
45860,08/12/2019,Low,12,74.87,6.24,Regular Air,1,Manitoba,Consumer,Office Supplies,Paper,Wrap Bag,08/12/2019
20002,08/12/2019,Medium,9,43.90,4.88,Regular Air,2.6,Yukon,Corporate,Technology,Computer Peripherals,Small Pack,8/13/2019
29956,8/13/2016,Critical,48,85.95,1.79,Regular Air,0.9,British Columbia,Consumer,Office Supplies,Pens & Art Supplies,Wrap Bag,8/14/2016
41636,8/13/2016,Critical,47,5665.09,120.53,Regular Air,6.2,Saskachewan,Home Office,Furniture,Office Furnishings,Medium Box,8/14/2016
14115,8/13/2016,Not Specified,46,3526.79,76.67,Regular Air,11.5,Ontario,Consumer,Technology,Telephones and Communication,Small Box,8/15/2016
42343,8/13/2016,Critical,46,3650.93,79.37,Delivery Truck,28.7,British Columbia,Corporate,Furniture,Bookcases,Jumbo Box,8/15/2016
11840,8/13/2016,Critical,43,194.21,4.52,Regular Air,2.7,Alberta,Consumer,Office Supplies,Envelopes,Small Box,8/14/2016
6406,8/13/2016,Critical,43,99.11,2.30,Regular Air,2.7,Manitoba,Home Office,Office Supplies,"Scissors, Rulers and Trimmers",Small Pack,8/15/2016
37760,8/13/2016,High,38,2967.14,78.08,Regular Air,1.1,Quebec,Small Business,Technology,Telephones and Communication,Wrap Bag,8/15/2016
42343,8/13/2016,Critical,31,1403.50,45.27,Regular Air,18.7,British Columbia,Corporate,Office Supplies,Paper,Small Box,8/14/2016
41636,8/13/2016,Critical,27,2956.26,109.49,Regular Air,4.5,Saskachewan,Home Office,Technology,Telephones and Communication,Small Box,8/15/2016
41636,8/13/2016,Critical,25,452.77,18.11,Regular Air,8.3,Saskachewan,Home Office,Office Supplies,Pens & Art Supplies,Small Pack,8/15/2016
14115,8/13/2016,Not Specified,24,169.89,7.08,Regular Air,5.8,Ontario,Consumer,Furniture,Office Furnishings,Small Box,8/15/2016
37760,8/13/2016,High,18,168.90,9.38,Regular Air,2.1,Quebec,Small Business,Technology,Computer Peripherals,Small Pack,8/14/2016
15971,8/13/2016,High,15,2324.59,154.97,Regular Air,9.6,Nova Scotia,Consumer,Technology,Telephones and Communication,Small Box,8/14/2016
20679,8/13/2017,Medium,32,5324.96,166.41,Regular Air,21.4,Yukon,Small Business,Office Supplies,Storage & Organization,Small Box,8/13/2017
35079,8/13/2017,High,32,2207.14,68.97,Express Air,21.4,Ontario,Consumer,Furniture,Tables,Large Box,8/15/2017
17381,8/13/2017,High,28,108.34,3.87,Regular Air,0.5,Saskachewan,Corporate,Office Supplies,Labels,Small Box,8/14/2017
35079,8/13/2017,High,13,76.58,5.89,Regular Air,5.3,Ontario,Consumer,Furniture,Bookcases,Jumbo Box,8/15/2017
56580,8/13/2018,Not Specified,44,1016.82,23.11,Delivery Truck,56.7,Ontario,Consumer,Office Supplies,Storage & Organization,Jumbo Drum,8/15/2018
17379,8/13/2018,Critical,29,3443.71,118.75,Delivery Truck,62.8,Ontario,Consumer,Furniture,Bookcases,Jumbo Box,8/15/2018
56580,8/13/2018,Not Specified,29,8691.11,299.69,Delivery Truck,66.1,Ontario,Consumer,Furniture,Tables,Jumbo Box,8/15/2018
56580,8/13/2018,Not Specified,9,78.16,8.68,Regular Air,5.2,Ontario,Consumer,Office Supplies,Paper,Small Box,8/13/2018
47810,8/13/2018,Critical,3,20.94,6.98,Regular Air,1.3,New Brunswick,Home Office,Office Supplies,Pens & Art Supplies,Wrap Bag,8/14/2018
10948,8/13/2019,Medium,50,206.63,4.13,Regular Air,7.5,Yukon,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,8/13/2019
48000,8/13/2019,High,12,229.99,19.17,Regular Air,2.1,Alberta,Small Business,Technology,Computer Peripherals,Small Pack,8/14/2019
34177,8/14/2016,High,50,912.88,18.26,Regular Air,2.7,Northwest Territories,Corporate,Technology,Telephones and Communication,Wrap Bag,8/15/2016
26949,8/14/2016,Critical,48,492.94,10.27,Regular Air,7.8,Quebec,Home Office,Furniture,Office Furnishings,Small Pack,8/16/2016
50310,8/14/2016,Medium,43,4382.46,101.92,Delivery Truck,44.9,British Columbia,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,8/17/2016
50310,8/14/2016,Medium,42,1938.09,46.15,Express Air,4.9,British Columbia,Corporate,Office Supplies,Appliances,Small Box,8/16/2016
15751,8/14/2016,Critical,37,202.87,5.48,Regular Air,0.5,Saskachewan,Corporate,Office Supplies,Labels,Small Box,8/15/2016
56260,8/14/2016,Not Specified,34,239.42,7.04,Regular Air,8.5,Quebec,Corporate,Office Supplies,Paper,Small Box,8/15/2016
47910,8/14/2016,High,30,5660.91,188.70,Regular Air,21.4,British Columbia,Home Office,Office Supplies,Storage & Organization,Small Box,8/15/2016
38598,8/14/2016,Low,27,483.13,17.89,Regular Air,12.1,Alberta,Consumer,Technology,Office Machines,Medium Box,8/21/2016
34177,8/14/2016,High,26,184.85,7.11,Regular Air,0.5,Northwest Territories,Corporate,Office Supplies,Labels,Small Box,8/15/2016
38598,8/14/2016,Low,24,347.72,14.49,Regular Air,5.3,Alberta,Consumer,Furniture,Office Furnishings,Small Pack,8/19/2016
50310,8/14/2016,Medium,22,516.14,23.46,Regular Air,4.3,British Columbia,Corporate,Technology,Computer Peripherals,Small Box,8/16/2016
15751,8/14/2016,Critical,21,425.57,20.27,Regular Air,1.1,Saskachewan,Corporate,Technology,Telephones and Communication,Small Pack,8/15/2016
38598,8/14/2016,Low,17,15691.71,923.04,Delivery Truck,47.7,Alberta,Consumer,Furniture,Bookcases,Jumbo Box,8/18/2016
34177,8/14/2016,High,13,36.83,2.83,Regular Air,0.5,Northwest Territories,Corporate,Office Supplies,Labels,Small Box,8/17/2016
30467,8/14/2016,Critical,5,2161.03,432.21,Regular Air,21.4,British Columbia,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,8/15/2016
38176,8/14/2017,High,48,458.35,9.55,Express Air,2.4,New Brunswick,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,8/16/2017
38176,8/14/2017,High,39,247.26,6.34,Express Air,6,New Brunswick,Corporate,Office Supplies,Paper,Small Box,8/15/2017
6625,8/14/2017,High,23,22537.31,979.88,Delivery Truck,47.7,Manitoba,Corporate,Furniture,Bookcases,Jumbo Box,8/16/2017
19686,8/14/2017,Medium,11,163.36,14.85,Regular Air,5.3,Northwest Territories,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,8/16/2017
19686,8/14/2017,Medium,2,45.27,22.64,Regular Air,9.1,Northwest Territories,Corporate,Technology,Office Machines,Medium Box,8/14/2017
1414,8/14/2018,Critical,44,4848.13,110.18,Delivery Truck,44.6,British Columbia,Small Business,Furniture,Tables,Jumbo Box,8/14/2018
54659,8/14/2018,High,38,281.30,7.40,Regular Air,5.6,Quebec,Corporate,Office Supplies,Paper,Small Box,8/14/2018
28674,8/14/2018,High,26,173.30,6.67,Regular Air,6.1,Saskachewan,Home Office,Office Supplies,Paper,Small Box,8/15/2018
24608,8/14/2019,Medium,50,211.18,4.22,Regular Air,3.2,Yukon,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,8/15/2019
51175,8/14/2019,High,28,1214.71,43.38,Regular Air,4.8,New Brunswick,Consumer,Office Supplies,Appliances,Small Box,8/14/2019
50532,8/14/2019,Medium,22,88.79,4.04,Regular Air,1.4,Saskachewan,Small Business,Office Supplies,Paper,Wrap Bag,8/15/2019
50532,8/14/2019,Medium,10,285.75,28.58,Regular Air,3.2,Saskachewan,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,8/16/2019
42596,8/14/2019,Medium,9,55.37,6.15,Regular Air,0.7,Ontario,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,8/16/2019
4294,8/14/2019,Medium,8,18.96,2.37,Regular Air,4.4,British Columbia,Small Business,Furniture,Office Furnishings,Small Pack,8/16/2019
2500,8/14/2019,High,5,24.14,4.83,Regular Air,6.7,Yukon,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,8/16/2019
51175,8/14/2019,High,3,2286.52,762.17,Regular Air,26.2,New Brunswick,Consumer,Technology,Copiers and Fax,Large Box,8/15/2019
37830,8/15/2016,Not Specified,39,1046.37,26.83,Express Air,5.7,British Columbia,Corporate,Office Supplies,Pens & Art Supplies,Small Box,8/17/2016
23392,8/15/2016,Medium,24,4575.42,190.64,Regular Air,73.8,Quebec,Home Office,Furniture,Tables,Large Box,8/17/2016
46469,8/15/2016,Critical,18,99.79,5.54,Regular Air,5,Alberta,Corporate,Office Supplies,Paper,Small Box,8/17/2016
46469,8/15/2016,Critical,17,1295.47,76.20,Delivery Truck,32.1,Alberta,Corporate,Furniture,Chairs & Chairmats,Jumbo Drum,8/17/2016
29346,8/15/2016,Low,2,31.09,15.55,Regular Air,7.5,Nova Scotia,Corporate,Office Supplies,Envelopes,Small Box,8/19/2016
9893,8/15/2016,Medium,1,205.96,205.96,Delivery Truck,32.1,Ontario,Home Office,Furniture,Chairs & Chairmats,Jumbo Drum,8/18/2016
1382,8/15/2017,Low,39,169.55,4.35,Regular Air,5.6,Newfoundland,Home Office,Office Supplies,Binders and Binder Accessories,Small Box,8/22/2017
47040,8/15/2017,High,38,522.14,13.74,Regular Air,7.7,Saskachewan,Consumer,Office Supplies,Binders and Binder Accessories,Small Box,8/16/2017
1382,8/15/2017,Low,31,7683.49,247.85,Delivery Truck,69.2,Newfoundland,Home Office,Furniture,Bookcases,Jumbo Box,8/22/2017
24227,8/15/2017,Medium,24,1969.71,82.07,Regular Air,3,New Brunswick,Consumer,Technology,Telephones and Communication,Small Box,8/17/2017
30114,8/15/2017,Low,7,4993.99,713.43,Express Air,26.2,Quebec,Corporate,Technology,Copiers and Fax,Large Box,8/22/2017
1382,8/15/2017,Low,5,95.59,19.12,Regular Air,2.7,Newfoundland,Home Office,Technology,Telephones and Communication,Wrap Bag,8/19/2017
9927,8/15/2018,High,44,10793.73,245.31,Regular Air,19.3,Northwest Territories,Corporate,Furniture,Chairs & Chairmats,Large Box,8/16/2018
9927,8/15/2018,High,34,1720.65,50.61,Express Air,7,Northwest Territories,Corporate,Technology,Computer Peripherals,Small Box,8/16/2018
9927,8/15/2018,High,32,4980.92,155.65,Delivery Truck,57.2,Northwest Territories,Corporate,Furniture,Bookcases,Jumbo Box,8/16/2018
49409,8/15/2018,High,28,1559.82,55.71,Regular Air,21.4,Manitoba,Consumer,Technology,Computer Peripherals,Small Box,8/16/2018
14247,8/15/2018,Critical,4,15.78,3.95,Regular Air,1.4,Ontario,Home Office,Office Supplies,Rubber Bands,Wrap Bag,8/17/2018
5635,8/15/2019,Medium,50,301.29,6.03,Regular Air,6.3,Manitoba,Corporate,Furniture,Office Furnishings,Medium Box,8/17/2019
8454,8/15/2019,Medium,38,234.08,6.16,Regular Air,8.3,Ontario,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,8/18/2019
54209,8/15/2019,Medium,21,711.54,33.88,Regular Air,6.4,Ontario,Home Office,Technology,Telephones and Communication,Wrap Bag,8/17/2019
5635,8/15/2019,Medium,17,212.69,12.51,Regular Air,7.7,Manitoba,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,8/17/2019
40647,8/16/2016,High,47,2120.91,45.13,Regular Air,21.4,Ontario,Corporate,Office Supplies,Paper,Small Box,8/17/2016
55840,8/16/2016,Medium,11,63.16,5.74,Regular Air,5.2,Ontario,Home Office,Office Supplies,Paper,Small Box,8/16/2016
3463,8/16/2017,Critical,43,283.28,6.59,Regular Air,9,Manitoba,Consumer,Office Supplies,Paper,Small Box,8/17/2017
47232,8/16/2017,Not Specified,39,584.65,14.99,Express Air,4.8,Saskachewan,Corporate,Office Supplies,Storage & Organization,Small Box,8/18/2017
11491,8/16/2017,Low,38,1910.74,50.28,Express Air,7.7,Ontario,Home Office,Furniture,Office Furnishings,Small Box,8/18/2017
12710,8/16/2017,Critical,37,2264.78,61.21,Regular Air,14.9,Nova Scotia,Small Business,Office Supplies,Paper,Small Box,8/16/2017
22820,8/16/2017,High,34,223.76,6.58,Regular Air,4.7,Ontario,Consumer,Technology,Computer Peripherals,Small Pack,8/18/2017
17409,8/16/2017,Not Specified,31,677.91,21.87,Regular Air,7,Northwest Territories,Small Business,Technology,Computer Peripherals,Small Box,8/18/2017
11491,8/16/2017,Low,26,176.95,6.81,Regular Air,4.4,Ontario,Home Office,Technology,Computer Peripherals,Small Pack,8/25/2017
22820,8/16/2017,High,18,154.98,8.61,Regular Air,3,Nova Scotia,Consumer,Office Supplies,Rubber Bands,Wrap Bag,8/19/2017
13381,8/16/2018,Medium,41,11464.81,279.63,Delivery Truck,71.3,Quebec,Consumer,Furniture,Tables,Jumbo Box,8/16/2018
38466,8/16/2018,Critical,37,119.17,3.22,Regular Air,0.5,Ontario,Corporate,Office Supplies,Labels,Small Box,8/18/2018
38466,8/16/2018,Critical,22,145.71,6.62,Regular Air,5.8,Ontario,Corporate,Office Supplies,Paper,Small Box,8/17/2018
38466,8/16/2018,Critical,15,112.86,7.52,Regular Air,7.9,Ontario,Corporate,Office Supplies,Paper,Small Box,8/17/2018
17253,8/16/2018,Critical,13,53.70,4.13,Regular Air,7.3,Alberta,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,8/18/2018
